user_id,created_at,company_id,language,activated_at,state
7430.0,2014-01-15T15:12:49,1015.0,french,,pending
7431.0,2014-01-15T04:16:18,8912.0,portugese,,pending
7432.0,2014-01-15T03:15:49,5600.0,english,,pending
7433.0,2014-01-15T14:54:56,5.0,chinese,2014-01-15T14:56:18,active
7434.0,2014-01-15T13:02:52,10353.0,english,,pending
7435.0,2014-01-15T15:59:09,1986.0,french,2014-01-15T16:00:54,active
7436.0,2014-01-15T23:04:01,2450.0,italian,2014-01-15T23:05:38,active
7437.0,2014-01-15T08:53:13,5489.0,korean,,pending
7438.0,2014-01-15T09:29:49,4615.0,french,2014-01-15T09:31:29,active
7439.0,2014-01-15T15:06:41,305.0,english,2014-01-15T15:08:13,active
7440.0,2014-01-15T05:30:57,6879.0,english,,pending
7441.0,2014-01-15T13:18:30,88.0,french,2014-01-15T13:20:36,active
7442.0,2014-01-15T17:15:47,5375.0,english,,pending
7443.0,2014-01-15T12:22:50,6.0,french,,pending
7444.0,2014-01-15T14:04:27,2926.0,english,2014-01-15T14:05:35,active
7445.0,2014-01-15T12:11:07,9152.0,english,2014-01-15T12:12:35,active
7446.0,2014-01-15T16:01:33,2799.0,indian,,pending
7447.0,2014-01-15T19:56:58,1.0,english,2014-01-15T19:58:42,active
7448.0,2014-01-15T13:38:33,2234.0,english,,pending
7449.0,2014-01-15T21:28:23,2303.0,english,,pending
7450.0,2014-01-15T13:01:44,2.0,english,,pending
7451.0,2014-01-15T21:40:17,32.0,english,,pending
7452.0,2014-01-15T12:48:21,3.0,german,2014-01-15T12:49:22,active
7453.0,2014-01-15T17:38:08,11.0,english,2014-01-15T17:39:36,active
7454.0,2014-01-15T23:21:55,11747.0,japanese,2014-01-15T23:23:17,active
7455.0,2014-01-15T08:55:05,77.0,english,2014-01-15T08:56:31,active
7456.0,2014-01-15T14:27:54,2603.0,japanese,2014-01-15T14:29:24,active
7457.0,2014-01-15T19:21:24,2331.0,english,2014-01-15T19:23:03,active
7458.0,2014-01-15T10:03:09,7702.0,english,2014-01-15T10:04:43,active
7459.0,2014-01-15T09:10:18,7833.0,english,,pending
7460.0,2014-01-15T15:15:49,5919.0,english,,pending
7461.0,2014-01-15T12:04:31,10.0,english,,pending
7462.0,2014-01-15T16:27:21,919.0,indian,,pending
7463.0,2014-01-15T18:30:34,1.0,english,,pending
7464.0,2014-01-15T09:15:14,4.0,german,,pending
7465.0,2014-01-15T17:33:15,11727.0,english,,pending
7466.0,2014-01-15T18:57:35,40.0,english,,pending
7467.0,2014-01-15T21:32:00,68.0,english,2014-01-15T21:33:21,active
7468.0,2014-01-16T18:31:11,8927.0,english,,pending
7469.0,2014-01-16T12:13:57,9475.0,chinese,2014-01-16T12:15:11,active
7470.0,2014-01-16T05:08:40,9477.0,russian,2014-01-16T05:10:11,active
7471.0,2014-01-16T20:25:02,6.0,russian,2014-01-16T20:26:27,active
7472.0,2014-01-16T13:02:39,5754.0,english,,pending
7473.0,2014-01-16T22:04:02,11.0,english,,pending
7474.0,2014-01-16T17:16:32,1.0,english,2014-01-16T17:18:00,active
7475.0,2014-01-16T04:49:50,737.0,english,2014-01-16T04:51:11,active
7476.0,2014-01-16T12:41:29,9793.0,english,,pending
7477.0,2014-01-16T19:35:20,755.0,english,,pending
7478.0,2014-01-16T11:15:51,4358.0,english,,pending
7479.0,2014-01-16T12:12:47,11358.0,english,,pending
7480.0,2014-01-16T11:45:26,2790.0,english,,pending
7481.0,2014-01-16T17:35:23,9829.0,japanese,2014-01-16T17:36:51,active
7482.0,2014-01-16T04:24:02,155.0,english,2014-01-16T04:25:20,active
7483.0,2014-01-16T16:16:14,1.0,english,,pending
7484.0,2014-01-16T09:10:14,2912.0,english,2014-01-16T09:11:41,active
7485.0,2014-01-16T15:13:20,345.0,spanish,2014-01-16T15:14:43,active
7486.0,2014-01-16T17:43:58,7704.0,indian,2014-01-16T17:45:36,active
7487.0,2014-01-16T13:13:11,38.0,english,,pending
7488.0,2014-01-16T07:58:35,2112.0,english,2014-01-16T08:00:05,active
7489.0,2014-01-16T10:10:35,4045.0,english,,pending
7490.0,2014-01-16T12:20:01,5604.0,french,,pending
7491.0,2014-01-16T13:25:04,190.0,spanish,2014-01-16T13:26:40,active
7492.0,2014-01-16T12:59:14,1.0,japanese,,pending
7493.0,2014-01-16T16:30:54,260.0,spanish,2014-01-16T16:32:13,active
7494.0,2014-01-16T19:43:27,341.0,spanish,2014-01-16T19:44:48,active
7495.0,2014-01-16T19:57:57,6710.0,english,,pending
7496.0,2014-01-16T20:25:14,2.0,japanese,2014-01-16T20:26:33,active
7497.0,2014-01-16T13:14:31,8301.0,english,2014-01-16T13:15:39,active
7498.0,2014-01-16T08:10:22,10481.0,english,2014-01-16T08:11:57,active
7499.0,2014-01-16T19:23:32,2514.0,english,2014-01-16T19:25:06,active
7500.0,2014-01-16T03:21:29,1.0,german,2014-01-16T03:22:49,active
7501.0,2014-01-16T12:08:58,5381.0,english,2014-01-16T12:10:44,active
7502.0,2014-01-16T07:00:32,4199.0,english,2014-01-16T07:01:53,active
7503.0,2014-01-16T17:27:24,1990.0,german,2014-01-16T17:28:47,active
7504.0,2014-01-16T07:58:44,4272.0,english,,pending
7505.0,2014-01-16T14:24:33,9767.0,english,,pending
7506.0,2014-01-16T17:34:19,9994.0,english,,pending
7507.0,2014-01-16T11:59:26,8131.0,english,2014-01-16T12:00:43,active
7508.0,2014-01-16T14:28:34,32.0,english,2014-01-16T14:30:07,active
7509.0,2014-01-16T16:12:01,9587.0,spanish,2014-01-16T16:13:47,active
7510.0,2014-01-16T09:16:36,7887.0,english,,pending
7511.0,2014-01-16T11:41:59,10066.0,chinese,,pending
7512.0,2014-01-17T19:01:04,3505.0,english,2014-01-17T19:02:34,active
7513.0,2014-01-17T12:53:58,41.0,german,,pending
7514.0,2014-01-17T15:38:23,11757.0,english,2014-01-17T15:40:08,active
7515.0,2014-01-17T03:53:22,6213.0,english,2014-01-17T03:54:38,active
7516.0,2014-01-17T07:20:11,2.0,english,,pending
7517.0,2014-01-17T07:03:56,1317.0,english,,pending
7518.0,2014-01-17T21:31:00,3373.0,english,,pending
7519.0,2014-01-17T12:57:45,1.0,english,2014-01-17T12:59:09,active
7520.0,2014-01-17T13:00:27,11936.0,arabic,2014-01-17T13:01:51,active
7521.0,2014-01-17T21:56:15,7452.0,english,2014-01-17T21:57:45,active
7522.0,2014-01-17T14:08:10,2217.0,chinese,2014-01-17T14:09:24,active
7523.0,2014-01-17T14:01:33,11.0,english,2014-01-17T14:03:08,active
7524.0,2014-01-17T08:23:08,33.0,english,2014-01-17T08:24:45,active
7525.0,2014-01-17T22:47:37,11910.0,arabic,,pending
7526.0,2014-01-17T10:02:06,5036.0,spanish,2014-01-17T10:03:25,active
7527.0,2014-01-17T10:52:45,5010.0,english,2014-01-17T10:54:00,active
7528.0,2014-01-17T08:18:55,3410.0,english,,pending
7529.0,2014-01-17T07:20:33,12118.0,english,2014-01-17T07:22:08,active
7530.0,2014-01-17T19:17:45,8870.0,english,2014-01-17T19:19:10,active
7531.0,2014-01-17T19:14:24,30.0,german,,pending
7532.0,2014-01-17T05:59:37,6467.0,english,2014-01-17T06:01:05,active
7533.0,2014-01-17T19:58:02,1.0,english,2014-01-17T19:59:41,active
7534.0,2014-01-17T14:00:01,10973.0,french,,pending
7535.0,2014-01-17T13:03:49,4986.0,english,,pending
7536.0,2014-01-17T11:35:56,3980.0,english,,pending
7537.0,2014-01-17T12:11:45,6828.0,japanese,2014-01-17T12:13:08,active
7538.0,2014-01-17T09:40:01,8386.0,english,2014-01-17T09:41:35,active
7539.0,2014-01-17T11:04:32,1.0,english,2014-01-17T11:06:01,active
7540.0,2014-01-17T09:10:36,2.0,arabic,,pending
7541.0,2014-01-17T14:22:43,9397.0,english,,pending
7542.0,2014-01-17T10:28:42,368.0,english,2014-01-17T10:30:17,active
7543.0,2014-01-17T18:56:31,10579.0,russian,2014-01-17T18:58:05,active
7544.0,2014-01-17T08:14:37,274.0,arabic,2014-01-17T08:16:27,active
7545.0,2014-01-17T15:18:34,5.0,english,2014-01-17T15:20:10,active
7546.0,2014-01-17T14:42:59,545.0,spanish,2014-01-17T14:44:22,active
7547.0,2014-01-17T14:00:48,1060.0,spanish,2014-01-17T14:02:18,active
7548.0,2014-01-17T13:56:55,10.0,german,2014-01-17T13:58:39,active
7549.0,2014-01-17T18:54:32,4667.0,english,2014-01-17T18:55:45,active
7550.0,2014-01-17T11:58:05,662.0,english,,pending
7551.0,2014-01-17T10:50:36,13.0,japanese,,pending
7552.0,2014-01-17T09:38:05,1.0,italian,,pending
7553.0,2014-01-17T16:23:12,524.0,english,,pending
7554.0,2014-01-17T18:42:51,7652.0,french,,pending
7555.0,2014-01-17T16:02:02,716.0,german,,pending
7556.0,2014-01-17T17:31:57,11273.0,english,,pending
7557.0,2014-01-17T16:45:06,6873.0,english,,pending
7558.0,2014-01-17T14:15:26,12571.0,french,,pending
7559.0,2014-01-17T15:03:42,895.0,japanese,,pending
7560.0,2014-01-17T18:10:15,6744.0,spanish,2014-01-17T18:11:44,active
7561.0,2014-01-17T18:43:15,8.0,french,,pending
7562.0,2014-01-17T12:42:53,1.0,spanish,,pending
7563.0,2014-01-17T13:44:00,9412.0,english,,pending
7564.0,2014-01-18T10:33:31,667.0,english,,pending
7565.0,2014-01-18T07:23:29,16.0,english,2014-01-18T07:24:47,active
7566.0,2014-01-18T14:31:40,8752.0,english,,pending
7567.0,2014-01-18T15:39:02,5741.0,russian,2014-01-18T15:40:32,active
7568.0,2014-01-18T07:50:53,8088.0,indian,2014-01-18T07:52:27,active
7569.0,2014-01-18T06:25:46,2854.0,german,,pending
7570.0,2014-01-18T12:59:42,2933.0,german,,pending
7571.0,2014-01-18T18:54:13,7890.0,english,,pending
7572.0,2014-01-18T19:24:36,10411.0,italian,,pending
7573.0,2014-01-18T18:15:15,3088.0,english,,pending
7574.0,2014-01-18T10:35:21,14.0,english,,pending
7575.0,2014-01-18T14:40:35,9435.0,english,2014-01-18T14:41:49,active
7576.0,2014-01-18T19:00:33,9661.0,japanese,2014-01-18T19:02:11,active
7577.0,2014-01-18T09:26:56,7845.0,japanese,,pending
7578.0,2014-01-19T17:26:46,8.0,english,2014-01-19T17:28:19,active
7579.0,2014-01-19T20:51:38,9645.0,english,,pending
7580.0,2014-01-19T16:27:36,5224.0,arabic,2014-01-19T16:29:04,active
7581.0,2014-01-19T08:37:59,27.0,english,,pending
7582.0,2014-01-19T00:41:38,50.0,korean,,pending
7583.0,2014-01-19T23:02:16,4129.0,english,2014-01-19T23:03:25,active
7584.0,2014-01-19T20:51:11,1.0,english,2014-01-19T20:52:41,active
7585.0,2014-01-19T17:02:40,3957.0,spanish,2014-01-19T17:04:02,active
7586.0,2014-01-19T08:00:30,1.0,english,,pending
7587.0,2014-01-19T20:42:15,7268.0,chinese,,pending
7588.0,2014-01-19T09:02:52,13.0,english,2014-01-19T09:04:18,active
7589.0,2014-01-20T10:43:19,192.0,french,2014-01-20T10:44:46,active
7590.0,2014-01-20T12:54:18,2851.0,english,,pending
7591.0,2014-01-20T00:53:29,513.0,english,,pending
7592.0,2014-01-20T17:02:03,8317.0,english,2014-01-20T17:03:53,active
7593.0,2014-01-20T18:22:28,2.0,english,,pending
7594.0,2014-01-20T19:17:14,11844.0,english,2014-01-20T19:18:43,active
7595.0,2014-01-20T15:11:01,7046.0,english,2014-01-20T15:12:34,active
7596.0,2014-01-20T13:12:20,8917.0,english,,pending
7597.0,2014-01-20T10:31:06,4290.0,english,2014-01-20T10:32:31,active
7598.0,2014-01-20T08:33:39,6532.0,chinese,2014-01-20T08:35:17,active
7599.0,2014-01-20T12:29:18,9162.0,english,,pending
7600.0,2014-01-20T15:29:16,60.0,english,2014-01-20T15:30:40,active
7601.0,2014-01-20T15:50:57,1444.0,chinese,2014-01-20T15:52:33,active
7602.0,2014-01-20T00:43:03,9734.0,german,2014-01-20T00:44:28,active
7603.0,2014-01-20T16:54:32,12922.0,english,,pending
7604.0,2014-01-20T19:51:32,2458.0,english,2014-01-20T19:52:47,active
7605.0,2014-01-20T15:44:34,2537.0,english,,pending
7606.0,2014-01-20T09:29:41,1.0,chinese,,pending
7607.0,2014-01-20T16:46:59,5756.0,chinese,,pending
7608.0,2014-01-20T08:49:12,9432.0,chinese,2014-01-20T08:50:47,active
7609.0,2014-01-20T14:34:26,11047.0,japanese,,pending
7610.0,2014-01-20T16:58:35,10.0,japanese,,pending
7611.0,2014-01-20T15:05:59,256.0,english,2014-01-20T15:07:41,active
7612.0,2014-01-20T15:30:39,8636.0,english,,pending
7613.0,2014-01-20T11:37:48,3.0,chinese,2014-01-20T11:39:10,active
7614.0,2014-01-20T11:41:31,121.0,spanish,,pending
7615.0,2014-01-20T14:27:52,1545.0,japanese,,pending
7616.0,2014-01-20T09:27:04,11693.0,english,,pending
7617.0,2014-01-20T19:12:59,12296.0,french,,pending
7618.0,2014-01-20T18:30:14,13.0,french,2014-01-20T18:31:34,active
7619.0,2014-01-20T07:56:53,6338.0,english,2014-01-20T07:58:22,active
7620.0,2014-01-20T10:08:12,9617.0,english,,pending
7621.0,2014-01-20T13:16:53,12671.0,english,,pending
7622.0,2014-01-20T08:26:27,1583.0,spanish,,pending
7623.0,2014-01-20T05:37:24,11894.0,english,,pending
7624.0,2014-01-20T16:19:03,242.0,german,,pending
7625.0,2014-01-20T05:33:01,12056.0,english,,pending
7626.0,2014-01-20T20:02:57,9935.0,english,,pending
7627.0,2014-01-20T14:47:45,6081.0,english,,pending
7628.0,2014-01-20T05:12:38,5468.0,russian,,pending
7629.0,2014-01-20T11:04:51,8476.0,english,,pending
7630.0,2014-01-20T12:03:35,12901.0,english,,pending
7631.0,2014-01-21T16:08:02,5676.0,english,2014-01-21T16:09:24,active
7632.0,2014-01-21T12:13:03,2840.0,english,,pending
7633.0,2014-01-21T18:26:45,10220.0,japanese,2014-01-21T18:28:06,active
7634.0,2014-01-21T12:58:14,8382.0,english,,pending
7635.0,2014-01-21T16:21:52,8216.0,french,2014-01-21T16:23:23,active
7636.0,2014-01-21T10:07:34,6657.0,english,,pending
7637.0,2014-01-21T13:12:29,88.0,spanish,2014-01-21T13:13:47,active
7638.0,2014-01-21T14:20:06,1211.0,english,2014-01-21T14:21:29,active
7639.0,2014-01-21T09:04:24,1242.0,english,2014-01-21T09:06:05,active
7640.0,2014-01-21T00:39:47,79.0,portugese,2014-01-21T00:41:12,active
7641.0,2014-01-21T12:18:26,1907.0,german,2014-01-21T12:20:08,active
7642.0,2014-01-21T09:13:51,9060.0,english,2014-01-21T09:15:12,active
7643.0,2014-01-21T10:17:19,9854.0,chinese,2014-01-21T10:18:43,active
7644.0,2014-01-21T03:44:53,7836.0,english,2014-01-21T03:46:20,active
7645.0,2014-01-21T11:13:05,149.0,english,2014-01-21T11:14:42,active
7646.0,2014-01-21T04:24:23,5575.0,english,2014-01-21T04:25:32,active
7647.0,2014-01-21T11:31:38,12541.0,english,,pending
7648.0,2014-01-21T21:16:47,12028.0,german,,pending
7649.0,2014-01-21T21:53:11,4366.0,english,2014-01-21T21:54:42,active
7650.0,2014-01-21T16:17:39,5318.0,spanish,2014-01-21T16:19:13,active
7651.0,2014-01-21T09:56:27,1248.0,english,2014-01-21T09:57:59,active
7652.0,2014-01-21T17:27:17,3556.0,english,2014-01-21T17:28:58,active
7653.0,2014-01-21T10:35:02,12877.0,english,2014-01-21T10:36:24,active
7654.0,2014-01-21T14:03:11,4432.0,english,2014-01-21T14:04:47,active
7655.0,2014-01-21T14:23:30,10784.0,chinese,,pending
7656.0,2014-01-21T19:21:02,35.0,english,,pending
7657.0,2014-01-21T10:09:36,27.0,spanish,,pending
7658.0,2014-01-21T09:49:28,6365.0,english,,pending
7659.0,2014-01-21T09:13:59,5689.0,english,,pending
7660.0,2014-01-21T07:54:04,102.0,english,,pending
7661.0,2014-01-21T17:32:32,5818.0,english,2014-01-21T17:33:50,active
7662.0,2014-01-21T14:01:45,8586.0,english,,pending
7663.0,2014-01-21T14:45:32,113.0,spanish,2014-01-21T14:47:08,active
7664.0,2014-01-21T09:02:41,2.0,german,,pending
7665.0,2014-01-21T19:04:24,6036.0,english,2014-01-21T19:05:57,active
7666.0,2014-01-21T10:26:21,7626.0,french,2014-01-21T10:27:50,active
7667.0,2014-01-21T01:08:10,12036.0,japanese,,pending
7668.0,2014-01-21T12:14:09,4033.0,korean,,pending
7669.0,2014-01-21T08:26:48,5025.0,spanish,,pending
7670.0,2014-01-21T08:41:21,5.0,english,,pending
7671.0,2014-01-21T04:54:41,1901.0,japanese,,pending
7672.0,2014-01-22T13:25:54,4.0,english,,pending
7673.0,2014-01-22T09:23:33,30.0,english,,pending
7674.0,2014-01-22T12:38:24,56.0,english,,pending
7675.0,2014-01-22T18:20:15,13001.0,german,,pending
7676.0,2014-01-22T13:48:47,3463.0,english,,pending
7677.0,2014-01-22T09:32:55,71.0,korean,2014-01-22T09:34:46,active
7678.0,2014-01-22T09:14:34,298.0,spanish,,pending
7679.0,2014-01-22T01:59:46,29.0,english,,pending
7680.0,2014-01-22T17:12:23,8533.0,spanish,,pending
7681.0,2014-01-22T15:42:12,4759.0,english,2014-01-22T15:43:33,active
7682.0,2014-01-22T01:52:37,12327.0,indian,2014-01-22T01:54:04,active
7683.0,2014-01-22T17:34:12,1376.0,english,2014-01-22T17:35:44,active
7684.0,2014-01-22T09:20:58,10164.0,english,2014-01-22T09:22:27,active
7685.0,2014-01-22T22:12:54,6014.0,chinese,2014-01-22T22:14:38,active
7686.0,2014-01-22T15:24:59,3907.0,english,2014-01-22T15:26:32,active
7687.0,2014-01-22T17:42:10,10714.0,japanese,2014-01-22T17:43:45,active
7688.0,2014-01-22T16:52:39,9310.0,english,,pending
7689.0,2014-01-22T17:03:30,4373.0,portugese,,pending
7690.0,2014-01-22T18:09:20,12700.0,chinese,2014-01-22T18:10:38,active
7691.0,2014-01-22T18:55:10,3316.0,english,,pending
7692.0,2014-01-22T10:09:49,879.0,spanish,2014-01-22T10:11:26,active
7693.0,2014-01-22T10:31:53,124.0,english,2014-01-22T10:33:17,active
7694.0,2014-01-22T07:01:38,2410.0,spanish,,pending
7695.0,2014-01-22T11:51:05,811.0,spanish,,pending
7696.0,2014-01-22T14:13:54,747.0,english,2014-01-22T14:15:25,active
7697.0,2014-01-22T22:34:33,8181.0,english,2014-01-22T22:36:07,active
7698.0,2014-01-22T09:32:58,9059.0,korean,,pending
7699.0,2014-01-22T08:49:15,107.0,french,,pending
7700.0,2014-01-22T19:31:46,12.0,english,2014-01-22T19:33:12,active
7701.0,2014-01-22T11:03:27,837.0,french,,pending
7702.0,2014-01-22T07:45:43,34.0,english,,pending
7703.0,2014-01-22T12:17:32,5801.0,english,,pending
7704.0,2014-01-22T05:02:01,10389.0,japanese,,pending
7705.0,2014-01-22T18:43:05,10.0,english,,pending
7706.0,2014-01-22T07:09:42,6765.0,english,2014-01-22T07:11:02,active
7707.0,2014-01-22T09:19:56,11963.0,english,2014-01-22T09:21:35,active
7708.0,2014-01-22T12:40:53,2.0,english,2014-01-22T12:42:15,active
7709.0,2014-01-22T15:58:02,2053.0,arabic,2014-01-22T15:59:44,active
7710.0,2014-01-22T16:23:16,2.0,english,,pending
7711.0,2014-01-22T16:04:56,7117.0,english,,pending
7712.0,2014-01-22T12:34:12,9773.0,korean,2014-01-22T12:35:42,active
7713.0,2014-01-22T18:23:22,2693.0,english,2014-01-22T18:25:02,active
7714.0,2014-01-22T00:58:09,28.0,indian,,pending
7715.0,2014-01-22T03:30:42,9631.0,japanese,2014-01-22T03:32:09,active
7716.0,2014-01-22T10:46:06,58.0,english,2014-01-22T10:47:36,active
7717.0,2014-01-22T01:37:35,11006.0,arabic,,pending
7718.0,2014-01-22T01:45:19,2681.0,english,2014-01-22T01:46:49,active
7719.0,2014-01-23T10:31:10,9546.0,english,,pending
7720.0,2014-01-23T16:04:55,1355.0,spanish,2014-01-23T16:06:07,active
7721.0,2014-01-23T12:39:26,1051.0,japanese,,pending
7722.0,2014-01-23T12:26:14,82.0,english,,pending
7723.0,2014-01-23T11:42:41,1342.0,english,2014-01-23T11:44:15,active
7724.0,2014-01-23T12:10:18,10125.0,japanese,,pending
7725.0,2014-01-23T16:56:48,1012.0,spanish,,pending
7726.0,2014-01-23T13:42:59,4.0,portugese,,pending
7727.0,2014-01-23T07:45:09,4785.0,english,,pending
7728.0,2014-01-23T09:43:11,9651.0,german,,pending
7729.0,2014-01-23T13:31:27,1.0,english,2014-01-23T13:33:01,active
7730.0,2014-01-23T07:28:39,2022.0,english,2014-01-23T07:30:26,active
7731.0,2014-01-23T16:30:47,4672.0,spanish,2014-01-23T16:32:16,active
7732.0,2014-01-23T12:26:11,7824.0,english,,pending
7733.0,2014-01-23T17:34:01,4531.0,english,,pending
7734.0,2014-01-23T08:46:02,3466.0,english,2014-01-23T08:47:29,active
7735.0,2014-01-23T17:30:42,7503.0,chinese,,pending
7736.0,2014-01-23T10:14:44,10713.0,english,2014-01-23T10:16:10,active
7737.0,2014-01-23T11:39:44,4452.0,french,,pending
7738.0,2014-01-23T09:17:29,3349.0,english,2014-01-23T09:18:42,active
7739.0,2014-01-23T03:44:15,12902.0,english,2014-01-23T03:45:18,active
7740.0,2014-01-23T14:45:20,12419.0,english,2014-01-23T14:46:40,active
7741.0,2014-01-23T10:42:47,1981.0,spanish,2014-01-23T10:44:14,active
7742.0,2014-01-23T00:25:57,11.0,arabic,2014-01-23T00:27:23,active
7743.0,2014-01-23T07:06:55,4931.0,indian,,pending
7744.0,2014-01-23T08:24:08,3332.0,english,,pending
7745.0,2014-01-23T08:40:39,504.0,french,,pending
7746.0,2014-01-23T11:43:56,1.0,english,,pending
7747.0,2014-01-23T15:25:51,1.0,english,2014-01-23T15:27:27,active
7748.0,2014-01-23T09:41:04,10663.0,english,2014-01-23T09:42:33,active
7749.0,2014-01-23T08:59:39,1.0,english,,pending
7750.0,2014-01-23T13:53:12,5628.0,japanese,,pending
7751.0,2014-01-23T03:08:57,10584.0,arabic,2014-01-23T03:10:26,active
7752.0,2014-01-23T11:45:52,9638.0,spanish,,pending
7753.0,2014-01-23T15:36:50,5295.0,german,,pending
7754.0,2014-01-23T18:18:59,11786.0,french,,pending
7755.0,2014-01-23T18:52:59,1582.0,spanish,2014-01-23T18:54:28,active
7756.0,2014-01-23T14:06:25,1.0,english,,pending
7757.0,2014-01-23T12:06:33,10409.0,spanish,,pending
7758.0,2014-01-23T10:04:49,932.0,english,,pending
7759.0,2014-01-23T19:52:27,7217.0,english,,pending
7760.0,2014-01-23T14:14:39,4889.0,japanese,2014-01-23T14:16:00,active
7761.0,2014-01-23T15:29:34,8468.0,english,2014-01-23T15:30:56,active
7762.0,2014-01-23T10:31:15,761.0,english,2014-01-23T10:32:33,active
7763.0,2014-01-24T08:36:47,10350.0,german,2014-01-24T08:38:07,active
7764.0,2014-01-24T12:05:10,1286.0,arabic,,pending
7765.0,2014-01-24T15:37:57,4.0,indian,,pending
7766.0,2014-01-24T13:24:00,11590.0,portugese,,pending
7767.0,2014-01-24T16:20:56,19.0,arabic,2014-01-24T16:22:03,active
7768.0,2014-01-24T18:06:17,1114.0,arabic,,pending
7769.0,2014-01-24T18:43:23,2109.0,spanish,,pending
7770.0,2014-01-24T10:39:24,30.0,german,,pending
7771.0,2014-01-24T09:26:33,5936.0,arabic,,pending
7772.0,2014-01-24T11:20:03,1399.0,russian,,pending
7773.0,2014-01-24T14:54:43,396.0,english,,pending
7774.0,2014-01-24T14:24:09,30.0,english,2014-01-24T14:25:31,active
7775.0,2014-01-24T14:14:18,4.0,english,,pending
7776.0,2014-01-24T18:25:03,8990.0,english,,pending
7777.0,2014-01-24T11:00:26,2298.0,english,2014-01-24T11:01:51,active
7778.0,2014-01-24T18:03:00,14.0,spanish,2014-01-24T18:04:33,active
7779.0,2014-01-24T17:50:26,3271.0,english,,pending
7780.0,2014-01-24T03:44:04,5148.0,arabic,2014-01-24T03:45:40,active
7781.0,2014-01-24T14:34:16,491.0,spanish,2014-01-24T14:35:48,active
7782.0,2014-01-24T09:52:24,25.0,french,2014-01-24T09:54:00,active
7783.0,2014-01-24T17:57:17,286.0,english,,pending
7784.0,2014-01-24T08:28:04,2.0,english,,pending
7785.0,2014-01-24T09:30:01,9719.0,english,2014-01-24T09:31:30,active
7786.0,2014-01-24T11:57:55,15.0,english,,pending
7787.0,2014-01-24T18:22:50,341.0,spanish,,pending
7788.0,2014-01-24T03:53:29,137.0,english,2014-01-24T03:54:53,active
7789.0,2014-01-24T18:20:38,6335.0,french,,pending
7790.0,2014-01-24T15:39:19,24.0,japanese,2014-01-24T15:40:41,active
7791.0,2014-01-24T13:07:54,6094.0,portugese,2014-01-24T13:09:12,active
7792.0,2014-01-24T15:51:18,14.0,japanese,,pending
7793.0,2014-01-24T10:55:15,11752.0,german,2014-01-24T10:56:55,active
7794.0,2014-01-24T08:17:02,12032.0,english,,pending
7795.0,2014-01-24T00:38:08,12966.0,japanese,,pending
7796.0,2014-01-24T15:16:58,3.0,english,,pending
7797.0,2014-01-24T13:37:48,5238.0,english,2014-01-24T13:39:16,active
7798.0,2014-01-24T18:32:35,10843.0,english,2014-01-24T18:33:58,active
7799.0,2014-01-24T14:44:17,11291.0,english,2014-01-24T14:45:55,active
7800.0,2014-01-24T10:26:43,8979.0,indian,,pending
7801.0,2014-01-24T15:51:29,757.0,english,2014-01-24T15:53:12,active
7802.0,2014-01-24T10:59:26,4591.0,spanish,,pending
7803.0,2014-01-25T07:33:31,4071.0,english,,pending
7804.0,2014-01-25T18:15:39,12888.0,japanese,2014-01-25T18:16:50,active
7805.0,2014-01-25T18:50:07,2982.0,english,2014-01-25T18:51:39,active
7806.0,2014-01-25T13:49:09,1730.0,spanish,,pending
7807.0,2014-01-25T16:13:38,12142.0,chinese,,pending
7808.0,2014-01-25T11:43:27,714.0,english,2014-01-25T11:45:11,active
7809.0,2014-01-25T22:12:47,8323.0,arabic,,pending
7810.0,2014-01-25T00:31:02,8373.0,french,,pending
7811.0,2014-01-25T12:55:31,4239.0,english,,pending
7812.0,2014-01-25T11:00:40,4.0,english,2014-01-25T11:02:07,active
7813.0,2014-01-25T23:25:43,9730.0,french,,pending
7814.0,2014-01-25T19:04:47,12.0,spanish,,pending
7815.0,2014-01-26T17:52:08,44.0,english,2014-01-26T17:53:36,active
7816.0,2014-01-26T05:28:25,5857.0,german,2014-01-26T05:29:58,active
7817.0,2014-01-26T16:51:59,12214.0,german,,pending
7818.0,2014-01-26T07:30:31,5.0,english,2014-01-26T07:32:00,active
7819.0,2014-01-26T19:48:46,4538.0,english,2014-01-26T19:50:29,active
7820.0,2014-01-26T17:40:57,3.0,german,2014-01-26T17:42:38,active
7821.0,2014-01-26T04:56:53,12259.0,english,2014-01-26T04:58:12,active
7822.0,2014-01-26T08:47:52,3.0,arabic,,pending
7823.0,2014-01-26T03:24:06,1.0,english,,pending
7824.0,2014-01-26T15:24:28,3284.0,english,,pending
7825.0,2014-01-26T18:10:25,1803.0,english,,pending
7826.0,2014-01-26T10:43:54,5693.0,arabic,2014-01-26T10:45:17,active
7827.0,2014-01-27T16:24:47,4347.0,english,2014-01-27T16:26:38,active
7828.0,2014-01-27T18:45:32,11440.0,german,,pending
7829.0,2014-01-27T04:45:04,11.0,arabic,2014-01-27T04:46:37,active
7830.0,2014-01-27T10:52:10,2668.0,english,2014-01-27T10:53:48,active
7831.0,2014-01-27T15:10:03,3.0,english,2014-01-27T15:11:40,active
7832.0,2014-01-27T22:21:48,1.0,english,,pending
7833.0,2014-01-27T04:13:41,2788.0,russian,2014-01-27T04:15:05,active
7834.0,2014-01-27T10:39:22,2804.0,english,2014-01-27T10:40:34,active
